algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,10,0,0,0,0,0,14,1,0,0
uniform,0,0,10,1,0,0,0,0,20,1,0,0
uniform,0,0,10,2,0.74,0.74,5.0,10.0,14,1,2.0,10.0
uniform,0,0,10,3,0.74,0.37,3.0,11.0,9,2,2.0,11.0
uniform,0,0,10,4,0,0,0,0,26,2,0,0
uniform,0,0,10,5,0.75,0.75,3.0,8.0,8,1,2.0,8.0
uniform,0,0,10,6,0.72,0.36,7.0,11.0,12,2,2.0,11.0
uniform,0,0,10,7,0.72,0.72,4.0,7.0,7,1,2.0,7.0
uniform,0,0,10,8,0,0,0,0,7,1,0,0
uniform,0,0,10,9,0,0,0,0,21,2,0,0
uniform,0,0,10,10,0.73,0.73,1.0,9.0,13,1,2.0,9.0
uniform,0,0,10,11,0,0,0,0,13,1,0,0
uniform,0,0,10,12,0.91,0.91,1.0,2.0,3,1,1.0,2.0
uniform,0,0,10,13,0,0,0,0,8,1,0,0
uniform,0,0,10,14,0,0,0,0,4,1,0,0
uniform,0,0,10,15,0,0,0,0,19,1,0,0
uniform,0,0,10,16,0.74,0.38,5.0,8.0,9,2,2.0,8.0
uniform,0,0,10,17,0,0,0,0,8,1,0,0
uniform,0,0,10,18,0.7,0.7,2.0,11.0,12,1,2.0,11.0
uniform,0,0,10,19,0,0,0,0,9,2,0,0
randomForest,0,0,10,0,0.71,0.71,5.0,11.0,14,1,2.0,11.0
randomForest,0,0,10,1,0.73,0.73,2.0,11.0,20,1,2.0,11.0
randomForest,0,0,10,2,0.8,0.8,1.0,10.0,14,1,2.0,10.0
randomForest,0,0,10,3,0.7,0.35,1.0,11.0,9,2,2.0,11.0
randomForest,0,0,10,4,0.75,0.375,5.0,11.0,26,2,2.0,11.0
randomForest,0,0,10,5,0.87,0.87,3.0,8.0,8,1,2.0,8.0
randomForest,0,0,10,6,0.75,0.375,5.0,11.0,12,2,2.0,11.0
randomForest,0,0,10,7,0.86,0.86,2.0,7.0,7,1,2.0,7.0
randomForest,0,0,10,8,0,0,0,0,7,1,0,0
randomForest,0,0,10,9,0,0,0,0,21,2,0,0
randomForest,0,0,10,10,0.84,0.84,2.0,9.0,13,1,2.0,9.0
randomForest,0,0,10,11,0,0,0,0,13,1,0,0
randomForest,0,0,10,12,0.99,0.99,1.0,2.0,3,1,1.0,2.0
randomForest,0,0,10,13,0,0,0,0,8,1,0,0
randomForest,0,0,10,14,0.18,0.18,1.0,4.0,4,1,2.0,4.0
randomForest,0,0,10,15,0,0,0,0,19,1,0,0
randomForest,0,0,10,16,0.78,0.39,3.0,8.0,9,2,2.0,8.0
randomForest,0,0,10,17,0.76,0.76,1.0,9.0,8,1,2.0,9.0
randomForest,0,0,10,18,0.79,0.79,0.0,11.0,12,1,2.0,11.0
randomForest,0,0,10,19,0,0,0,0,9,2,0,0
0.0,0.6,0.0,10,0,0.9,0.9,0.0,11.0,14,1,2.0,11.0
0.0,0.6,0.0,10,1,0.85,0.85,0.0,11.0,20,1,2.0,11.0
0.0,0.6,0.0,10,2,0.92,0.92,0.0,10.0,14,1,2.0,10.0
0.0,0.6,0.0,10,3,0.99,0.495,0.0,11.0,9,2,2.0,11.0
0.0,0.6,0.0,10,4,0.86,0.43,0.0,11.0,26,2,2.0,11.0
0.0,0.6,0.0,10,5,0.94,0.94,0.0,8.0,8,1,2.0,8.0
0.0,0.6,0.0,10,6,0.91,0.455,1.0,11.0,12,2,2.0,11.0
0.0,0.6,0.0,10,7,0.95,0.95,0.0,7.0,7,1,2.0,7.0
0.0,0.6,0.0,10,8,0.98,0.98,0.0,11.0,7,1,2.0,11.0
0.0,0.6,0.0,10,9,0.9,0.45,0.0,11.0,21,2,2.0,11.0
0.0,0.6,0.0,10,10,0.93,0.93,0.0,9.0,13,1,2.0,9.0
0.0,0.6,0.0,10,11,0.84,0.84,0.0,11.0,13,1,2.0,11.0
0.0,0.6,0.0,10,12,0.98,0.98,0.0,2.0,3,1,1.0,2.0
0.0,0.6,0.0,10,13,0.92,0.92,0.0,10.0,8,1,2.0,10.0
0.0,0.6,0.0,10,14,0.96,0.96,0.0,4.0,4,1,2.0,4.0
0.0,0.6,0.0,10,15,0.84,0.84,0.0,7.0,19,1,2.0,7.0
0.0,0.6,0.0,10,16,0.935,0.47,1.0,8.0,9,2,2.0,8.0
0.0,0.6,0.0,10,17,0.95,0.95,0.0,9.0,8,1,2.0,9.0
0.0,0.6,0.0,10,18,0.97,0.97,0.0,11.0,12,1,2.0,11.0
