2,1,53,P,0.11
2,15,P,0.08
2,1,35,P,0.08
2,1,34,P,0.06
0,2,30,P,0.05
2,29,P,0.04
2,12,34,P,0.04
2,23,P,0.03
2,12,53,P,0.03
2,1,32,P,0.03
2,1,31,P,0.03
2,1,26,P,0.03
2,1,24,P,0.03
2,30,53,P,0.02
2,30,34,P,0.02
2,27,P,0.02
2,14,34,P,0.02
2,12,35,P,0.02
2,12,31,P,0.02
2,1,28,P,0.02
2,52,30,P,0.01
2,30,35,P,0.01
2,30,32,P,0.01
2,30,31,P,0.01
2,30,28,P,0.01
2,30,26,P,0.01
2,17,53,P,0.01
2,16,53,P,0.01
2,14,53,P,0.01
2,14,35,P,0.01
2,14,32,P,0.01
2,14,31,P,0.01
2,14,28,P,0.01
2,13,53,P,0.01
2,13,34,P,0.01
2,12,33,P,0.01
2,12,32,P,0.01
2,12,28,P,0.01
2,12,26,P,0.01
2,12,24,P,0.01
2,11,34,P,0.01
2,1,33,P,0.01
2,11,53,P,0.0
