0,P,0.75
18,1,P,0.06
18,27,P,0.02
8,P,0.01
6,9,1,P,0.01
5,P,0.01
4,P,0.01
3,9,1,P,0.01
3,11,1,P,0.01
26,9,1,P,0.01
26,10,1,P,0.01
18,7,P,0.01
17,9,1,P,0.01
17,24,1,P,0.01
17,13,1,P,0.01
15,P,0.01
12,P,0.01
17,10,1,P,0.0
