4,P,0.63
21,P,0.07
28,3,P,0.06
0,3,P,0.06
0,1,P,0.06
5,P,0.02
27,3,P,0.02
28,1,15,P,0.01
14,3,P,0.01
0,29,P,0.01
0,20,P,0.01
0,19,P,0.01
0,24,P,0.0
