0,2,1,P,0.37
14,1,P,0.21
12,1,P,0.1
0,2,11,P,0.09
14,11,P,0.06
13,1,P,0.04
0,14,1,P,0.04
0,13,1,P,0.03
0,12,1,P,0.03
0,12,11,P,0.02
2,8,1,P,0.01
0,14,11,P,0.01
0,13,11,P,0.01
2,7,1,P,0.0
