0,2,P,0.46
0,24,P,0.08
10,11,2,P,0.05
22,P,0.04
9,P,0.03
10,17,2,P,0.03
0,5,P,0.03
0,28,P,0.03
0,25,P,0.03
3,P,0.02
10,23,2,P,0.02
0,27,P,0.02
0,26,P,0.02
0,21,P,0.02
0,20,P,0.02
0,16,P,0.02
8,10,2,P,0.01
19,P,0.01
12,P,0.01
10,17,24,P,0.01
10,13,2,P,0.01
10,11,24,P,0.01
0,6,P,0.01
0,4,P,0.01
0,18,P,0.01
10,13,24,P,0.0
