0,1,2,3,4,5,6,9,10,11,12,13,7,8,error,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,
0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,
