0,P,0.35
2,3,P,0.2
2,1,4,P,0.12
9,3,P,0.04
6,3,P,0.04
9,1,P,0.03
16,3,P,0.03
8,3,P,0.02
8,1,4,P,0.02
6,4,P,0.02
2,5,4,P,0.02
16,4,P,0.02
9,16,P,0.01
6,18,P,0.01
2,1,18,P,0.01
17,3,P,0.01
15,P,0.01
10,1,18,P,0.0
