0,P,0.77
13,35,P,0.05
5,P,0.02
23,P,0.02
12,P,0.02
28,37,35,P,0.01
17,P,0.01
14,28,35,P,0.01
14,27,35,P,0.01
14,22,35,P,0.01
10,37,35,P,0.01
10,14,35,P,0.01
10,31,35,P,0.0
