0,P,0.5398276673550104
16,P,0.07997446857731687
1,P,0.07997446857731687
5,12,P,0.05398276693482026
14,P,0.03373922930615737
9,P,0.03373922915340556
13,P,0.03373922915340556
8,P,0.0186564442262968
3,P,0.0186564442262968
5,6,P,0.013495691731827058
5,10,P,0.013495691731827058
12,17,P,0.013495691708076038
12,15,P,0.01349569170807603
11,P,0.011848069553890936
4,P,0.008193677615595439
2,P,0.008193677615595439
5,7,P,0.007997446938959712
6,15,P,0.0033739229338250304
10,15,P,0.0033739229338250304
6,17,P,0.0033739229338248405
10,17,P,0.0033739229338248405
7,17,P,0.00199936108550055
7,15,P,0.0019993610653252073
