0,P,0.8642595288875333
16,P,0.1280384476666842
12,15,P,0.002160648826093356
1,P,0.0012677074026404378
14,P,5.882954730783066E-4
6,15,P,5.401622076129774E-4
10,15,P,5.401622076129774E-4
9,P,5.348140640134939E-4
13,P,5.348140640134939E-4
7,15,P,3.2009601524511454E-4
8,P,2.957307860040349E-4
3,P,2.957307860040349E-4
11,P,1.8780850623528134E-4
4,P,1.2988127277266715E-4
2,P,1.2988127277266715E-4
5,12,P,8.557025070085315E-5
5,6,P,2.1392562672236384E-5
5,10,P,2.1392562672236384E-5
12,17,P,2.139256263458769E-5
5,7,P,1.267707415516218E-5
6,17,P,5.348140669435119E-6
10,17,P,5.348140669435119E-6
7,17,P,3.169267509655147E-6
