2,P,0.5542355959341814
0,1,P,0.3380837147681486
0,18,P,0.015241478942344771
0,17,P,0.015241478942344771
5,P,0.014806536745422722
15,P,0.014806536745422722
0,14,P,0.00903198751502484
3,P,0.006246507730641267
10,P,0.006246507730641267
7,P,0.003454068928367249
19,P,0.003454068928367249
16,P,0.003454068928367249
12,P,0.003454068928367249
8,P,0.002193561024321294
4,P,0.002193561024321294
20,P,0.002193561024321294
9,P,0.0015169839931874392
6,P,0.0015169839931874392
11,P,0.0015169839931874392
13,P,0.001111744179832546
