0,P,0.9392206665851108
14,41,42,P,0.014259217430746114
14,29,42,P,0.0035648043685303278
14,38,42,P,0.003564804368247664
14,42,48,P,0.003564804368236013
14,42,56,P,0.0035648043682349577
14,42,55,P,0.003564804293800602
36,P,0.002713778447030903
14,42,49,P,0.002112476662170423
14,42,45,P,0.002112476661280045
14,42,53,P,0.002112476657239107
14,25,42,P,0.001503901841493864
14,19,42,P,0.0015039018253696287
14,42,46,P,0.0015039018168599078
14,42,52,P,0.0015039018113133173
10,14,42,P,0.0011681150952772854
14,42,44,P,0.0011681150646276638
14,17,42,P,0.001168115064041594
14,28,42,P,0.0011681149909835132
8,42,P,0.0010306237133831729
14,42,47,P,9.550766139465283E-4
14,42,51,P,9.550766003132642E-4
14,32,42,P,8.078243008249524E-4
14,26,42,P,8.078242947381127E-4
14,42,43,P,8.078240953804043E-4
14,35,42,P,8.078192645338632E-4
7,14,42,P,6.999419475411596E-4
14,42,54,P,5.524292577235992E-4
14,18,42,P,4.5619775891496883E-4
12,P,2.389262154315825E-4
34,P,1.5575497888653292E-4
31,P,1.5575497888653292E-4
39,P,1.0588051525643333E-4
20,P,1.0588051525643333E-4
22,P,7.449112346830551E-5
6,P,5.393214821569218E-5
1,P,4.000850272076906E-5
58,P,3.0306021297132983E-5
4,P,3.0306021297132983E-5
9,P,1.8320929524195886E-5
15,P,1.4561776414125763E-5
3,P,1.171984579649096E-5
11,P,1.1719845796490956E-5
57,P,9.539004619787745E-6
5,P,9.539004619787745E-6
2,P,9.539004619787745E-6
