0,P,0.9501340299016451
14,41,42,P,0.009501340342175415
36,P,0.007974476123114908
14,29,42,P,0.0023753350927693995
14,38,42,P,0.0023753350925810523
14,42,48,P,0.002375335092573289
14,42,56,P,0.0023753350925725856
14,42,55,P,0.0023753350429747623
8,42,P,0.0014421439393551177
14,42,49,P,0.001407605980459032
14,42,45,P,0.0014076059798657468
14,42,53,P,0.00140760597717315
14,25,42,P,0.0010020944912760104
14,19,42,P,0.0010020944805319532
14,42,46,P,0.0010020944748616735
14,42,52,P,0.0010020944711658152
10,14,42,P,7.783498030635902E-4
14,42,44,P,7.783497826408365E-4
14,17,42,P,7.783497822503208E-4
14,28,42,P,7.783497335695503E-4
12,P,7.02088043417815E-4
14,42,47,P,6.363959316863871E-4
14,42,51,P,6.36395922602138E-4
14,32,42,P,5.382773392786502E-4
14,26,42,P,5.38277335222808E-4
14,42,43,P,5.382772023848422E-4
14,35,42,P,5.382739834482246E-4
7,14,42,P,4.6639212114220953E-4
34,P,4.576881954184006E-4
31,P,4.576881954184006E-4
14,42,54,P,3.6810003200383264E-4
39,P,3.111313827918821E-4
20,P,3.111313827918821E-4
14,18,42,P,3.039781244546185E-4
22,P,2.188932136784866E-4
6,P,1.5848037583350813E-4
1,P,1.175655477761695E-4
58,P,8.905466969310293E-5
4,P,8.905466969310293E-5
9,P,5.38363090044496E-5
15,P,4.278998473572201E-5
3,P,3.443893165743073E-5
11,P,3.4438931657430725E-5
57,P,2.803049919642683E-5
5,P,2.803049919642683E-5
2,P,2.803049919642683E-5
