algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
randomForest,0,0,30,12,0.4,0.3,20.0,24.0,24,2,4.0,24.0
randomForest,0,0,30,13,0,0,0,0,46,5,0,0
randomForest,0,0,30,14,0,0,0,0,20,2,0,0
randomForest,0,0,30,15,0,0,0,0,25,1,0,0
randomForest,0,0,30,16,0,0,0,0,23,3,0,0
randomForest,0,0,30,17,0.065,0.065,27.0,31.0,106,2,4.0,31.0
randomForest,0,0,30,18,0,0,0,0,56,3,0,0
randomForest,0,0,30,19,0.561666666667,0.513333333333,21.0,25.0,29,3,4.0,25.0
0.0,0.6,0.0,30,0,0,0,0,0,42,3,0,0
0.0,0.6,0.0,30,1,0,0,0,0,71,5,0,0
0.0,0.6,0.0,30,2,0,0,0,0,34,3,0,0
0.0,0.6,0.0,30,3,0,0,0,0,89,4,0,0
0.0,0.6,0.0,30,4,0,0,0,0,28,3,0,0
0.0,0.6,0.0,30,5,0,0,0,0,44,1,0,0
0.0,0.6,0.0,30,6,0,0,0,0,57,3,0,0
0.0,0.6,0.0,30,7,0,0,0,0,43,2,0,0
0.0,0.6,0.0,30,8,0,0,0,0,44,4,0,0
0.0,0.6,0.0,30,9,0,0,0,0,53,2,0,0
0.0,0.6,0.0,30,10,0,0,0,0,35,2,0,0
0.0,0.6,0.0,30,11,0,0,0,0,56,2,0,0
0.0,0.6,0.0,30,12,0,0,0,0,24,2,0,0
0.0,0.6,0.0,30,13,0,0,0,0,46,5,0,0
0.0,0.6,0.0,30,14,0,0,0,0,20,2,0,0
0.0,0.6,0.0,30,15,0,0,0,0,25,1,0,0
0.0,0.6,0.0,30,16,0,0,0,0,23,3,0,0
0.0,0.6,0.0,30,17,0,0,0,0,106,2,0,0
0.0,0.6,0.0,30,18,0,0,0,0,56,3,0,0
0.0,0.6,0.0,30,19,0,0,0,0,29,3,0,0
0.1,0.6,0.1,30,0,0,0,0,0,42,3,0,0
0.1,0.6,0.1,30,1,0.835,0.23,27.0,31.0,71,5,4.0,31.0
0.1,0.6,0.1,30,2,0,0,0,0,34,3,0,0
0.1,0.6,0.1,30,3,0,0,0,0,89,4,0,0
