0,P,0.37
15,14,P,0.04
11,16,P,0.04
11,12,P,0.04
10,14,P,0.04
1,4,P,0.04
1,3,P,0.04
1,14,P,0.04
1,13,P,0.04
1,12,P,0.04
1,11,P,0.04
9,P,0.03
8,P,0.03
3,17,P,0.03
3,14,P,0.03
11,17,P,0.03
11,14,P,0.02
18,17,P,0.01
18,14,P,0.01
1,7,P,0.01
1,19,P,0.01
1,18,P,0.01
1,5,P,0.0
