1,P,0.62
13,P,0.07
10,P,0.07
8,3,P,0.06
0,8,P,0.06
0,5,P,0.05
8,14,P,0.02
8,6,P,0.01
5,6,P,0.01
5,2,3,P,0.01
5,14,P,0.01
4,P,0.01
11,P,0.01
8,12,P,0.0
