1,2,P,0.31
11,2,P,0.1
13,2,P,0.09
20,P,0.06
16,2,P,0.06
10,2,P,0.06
0,1,3,P,0.04
8,2,P,0.03
17,2,P,0.03
15,2,P,0.03
14,2,P,0.03
12,2,P,0.03
6,2,P,0.02
4,2,P,0.02
19,2,P,0.02
9,2,P,0.01
7,2,P,0.01
5,2,P,0.01
18,2,P,0.01
0,13,3,P,0.01
0,11,3,P,0.01
0,10,3,P,0.0
