1,3,P,0.18
1,65,P,0.12
1,9,P,0.05
1,8,P,0.05
1,74,P,0.05
1,6,P,0.04
1,99,P,0.03
1,93,P,0.03
1,84,P,0.03
1,45,P,0.03
1,23,P,0.03
1,22,P,0.03
1,95,P,0.02
1,92,P,0.02
1,89,P,0.02
1,7,P,0.02
1,34,P,0.02
1,18,P,0.02
1,98,P,0.01
1,97,P,0.01
1,94,P,0.01
1,91,P,0.01
1,52,P,0.01
1,50,P,0.01
1,5,P,0.01
1,43,P,0.01
1,4,P,0.01
1,37,P,0.01
1,36,P,0.01
1,35,P,0.01
1,33,P,0.01
1,31,P,0.01
1,30,P,0.01
1,29,P,0.01
1,28,P,0.01
1,27,P,0.01
1,26,P,0.01
1,25,P,0.01
1,24,P,0.01
1,15,P,0.01
1,102,P,0.01
1,101,P,0.01
1,100,P,0.01
1,19,P,0.0
