9,P,0.36
3,P,0.21
0,5,P,0.13
1,2,5,P,0.12
0,4,P,0.06
6,P,0.04
0,23,P,0.02
7,P,0.01
4,1,2,P,0.01
18,5,P,0.01
1,21,5,P,0.01
1,2,23,P,0.01
0,26,P,0.0
