1,P,0.9348222918033393
38,39,P,0.018543196421409846
29,38,P,0.018543196414378706
38,45,P,0.004635799105324052
35,38,P,0.004635799098599058
34,38,P,0.004635683112094742
3,38,P,0.0046356831120792615
10,38,P,0.004635683112067064
42,P,0.003699852046142131
7,P,3.480962255388691E-4
20,P,2.013443187394644E-4
5,P,1.2456574053805165E-4
32,P,1.2456574053805165E-4
30,P,1.2456574053805165E-4
27,P,8.120387397608671E-5
36,P,5.520149711342513E-5
41,P,3.8836433003301006E-5
15,P,2.8117877182964098E-5
31,P,2.0858654022116418E-5
16,P,2.0858654022116418E-5
8,P,1.5800241839599834E-5
22,P,1.2187630709148788E-5
14,P,1.2187630709148788E-5
6,P,2.3934090275483353E-6
9,P,2.032107067980054E-6
