1,2,P,0.7631120411663381
2,3,P,0.1130536356952741
0,2,8,P,0.07631120395552328
2,4,8,P,0.019077800869653546
7,P,0.0157578044625546
2,5,P,0.011582759509581663
1,6,P,8.537378637151731E-4
3,6,P,1.2653463848356867E-4
0,6,8,P,8.459131756009902E-5
4,6,8,P,2.128509761322075E-5
5,6,P,1.296339321138732E-5
5,6,8,P,5.64203049115496E-6
