1,P,0.6747027444873864
0,P,0.09995596132080152
7,20,P,0.04877769039631987
5,P,0.034411068651423474
16,P,0.03441106800962137
3,P,0.01451716974871647
18,P,0.01451716974871647
14,P,0.014517169682991079
13,20,P,0.012194422599426567
9,P,0.0080274141795878
6,P,0.0080274141795878
17,P,0.0080274141795878
12,20,P,0.007226324503082094
19,P,0.005097936154606952
10,20,P,0.003995868363665246
11,P,0.0035255401874324777
8,20,P,0.0027633916013341695
2,P,0.0025837443254152427
4,P,0.0019749932905461674
15,P,7.454943897512239E-4
