1,P,0.9034517270941851
0,P,0.09528592482932477
7,P,2.3141693928508962E-4
12,P,2.3141693928508962E-4
14,P,1.243061367072659E-4
13,P,1.243061367072659E-4
4,P,7.448503160648473E-5
22,P,7.448503160648473E-5
11,P,7.448503160648473E-5
5,P,4.8157485327870984E-5
2,P,4.8157485327870984E-5
10,P,4.8157485327870984E-5
3,P,3.293253508603969E-5
21,P,3.293253508603969E-5
19,P,3.293253508603969E-5
9,P,2.3514689162354807E-5
20,P,2.3514689162354807E-5
16,P,1.3203081409478995E-5
18,P,1.026752824982073E-5
17,P,8.142259658729613E-6
15,26,P,3.250630261823044E-6
24,25,26,P,1.4810684134008088E-6
6,24,25,P,2.1941754240972966E-7
23,24,25,P,2.1941754200477866E-7
8,24,26,P,1.2132912427765998E-7
15,24,26,P,1.2132895883934035E-7
15,25,26,P,1.2132895883245018E-7
