algorithm,pBug,pValid,times,index,precision,recall,auc,wasted,tests,files,bugged,bugsIDS,pack
randomForest,0,0,10,4,0.457099467239,0.305239179507,0.541666666667,2,5,10,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend\\constantpool'"
randomForest,0,0,10,5,0.886172460632,0.452506242114,1.0,0,3,5,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
randomForest,0,0,10,6,0.876389305501,0.455164778659,1.0,0,9,8,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
randomForest,0,0,10,7,1.0,0.5,0.833333333333,0,9,6,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
randomForest,0,0,10,8,0.998756238004,0.500412028458,1.0,0,4,5,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
randomForest,0,0,10,9,0.900000000011,0.900000000011,1.0,0,3,3,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
randomForest,0,0,10,10,0.484316573606,0.484316573606,1.0,0,10,19,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
randomForest,0,0,10,11,0.803800435727,0.803800435727,1.0,0,10,15,1,5,"""['main\\org\\apache\\tools\\ant\\launch'"
randomForest,0,0,10,12,0.74851458905,0.249966934403,0.751428571429,2,5,10,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
randomForest,0,0,10,13,0.885417684301,0.375841612407,1.0,0,11,9,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
randomForest,0,0,10,14,0.800489833656,0.800489833656,1.0,0,7,20,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
randomForest,0,0,10,15,0.792617390431,0.317639806085,0.675347222222,5,11,11,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
randomForest,0,0,10,16,0.879053529252,0.456652912522,1.0,0,11,10,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
randomForest,0,0,10,17,0.973282411858,0.491879017199,1.0,0,11,8,3,5,"""['main\\org\\apache\\tools\\ant\\filters'"
Sanity,0.6,0.0,10,0,1.0,0,0.982135802711,0.982135802711,11,11,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.0,10,1,0.791666666667,1,0.985817278801,0.495360921197,11,12,2,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.0,10,2,1.0,0,0.998673058043,0.998673058043,11,4,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.0,10,3,1.0,0,1.0,1.0,9,9,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.0,10,4,0.791666666667,1,0.994524881332,0.499736383175,5,10,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend\\constantpool'"
Sanity,0.6,0.0,10,5,1.0,0,0.997722092473,0.458740595173,3,5,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.0,10,6,1.0,0,0.99519925529,0.457792470543,9,8,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
Sanity,0.6,0.0,10,7,0.833333333333,0,1.0,0.5,9,6,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.0,10,8,1.0,0,0.998445678033,0.459233412924,4,5,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.0,10,9,1.0,0,0.997959183674,0.997959183674,3,3,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.0,10,10,1.0,0,0.968245192914,0.968245192914,10,19,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.0,10,11,1.0,0,0.996565844468,0.996565844468,10,15,1,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.0,10,12,0.874642857143,3,0.991723627201,0.274550217587,5,10,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.0,10,13,1.0,0,0.998366186919,0.377290737957,11,9,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.0,10,14,1.0,0,0.961354796814,0.961354796814,7,20,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.0,10,15,0.866071428571,4,0.993949658159,0.343293647371,11,11,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.0,10,16,1.0,0,0.994561291793,0.457501311392,11,10,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.0,10,17,1.0,0,0.997528079038,0.459002951929,11,8,3,5,"""['main\\org\\apache\\tools\\ant\\filters'"
Sanity,0.6,0.1,10,0,1.0,0,0.820941741978,0.820941741978,11,11,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.1,10,1,0.791666666667,1,0.859375607115,0.452088589603,11,12,2,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.1,10,2,1.0,0,0.985611626498,0.985611626498,11,4,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.1,10,3,1.0,0,1.0,1.0,9,9,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.1,10,4,0.791666666667,1,0.898279651835,0.472554698527,5,10,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend\\constantpool'"
Sanity,0.6,0.1,10,5,1.0,0,0.975685092506,0.450162124052,3,5,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.1,10,6,1.0,0,0.949636981054,0.440311430115,9,8,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
Sanity,0.6,0.1,10,7,0.833333333333,0,1.0,0.5,9,6,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.1,10,8,1.0,0,0.982751729431,0.45511657727,4,5,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.1,10,9,1.0,0,0.978431372552,0.978431372552,3,3,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.1,10,10,1.0,0,0.735785378749,0.735785378749,10,19,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.1,10,11,1.0,0,0.93864534098,0.93864534098,10,15,1,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.1,10,12,0.874642857143,3,0.918642476649,0.263383531609,5,10,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.1,10,13,1.0,0,0.980612638823,0.37508872599,11,9,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.1,10,14,1.0,0,0.694812024282,0.694812024282,7,20,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.1,10,15,0.852430555556,5,0.928008916119,0.326550688861,11,11,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.1,10,16,1.0,0,0.943581300168,0.43752683917,11,10,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.1,10,17,1.0,0,0.97408982739,0.453082731003,11,8,3,5,"""['main\\org\\apache\\tools\\ant\\filters'"
Sanity,0.6,0.2,10,0,1.0,0,0.689263375505,0.689263375505,11,11,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.2,10,1,0.791666666667,1,0.756579306955,0.414235729267,11,12,2,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.2,10,2,1.0,0,0.972916462364,0.972916462364,11,4,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.2,10,3,1.0,0,1.0,1.0,9,9,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.2,10,4,0.791666666667,1,0.764727570724,0.418696995985,5,10,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend\\constantpool'"
Sanity,0.6,0.2,10,5,1.0,0,0.954915822028,0.442077149362,3,5,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.2,10,6,1.0,0,0.908105778742,0.424264701033,9,8,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
Sanity,0.6,0.2,10,7,0.833333333333,0,1.0,0.5,9,6,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.2,10,8,1.0,0,0.966840458794,0.450707582568,4,5,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.2,10,9,1.0,0,0.960377358496,0.960377358496,3,3,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.2,10,10,1.0,0,0.594393723032,0.594393723032,10,19,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.2,10,11,1.0,0,0.843074053467,0.843074053467,10,15,1,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.2,10,12,0.874642857143,3,0.859349269105,0.253806156492,5,10,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.2,10,13,1.0,0,0.960600108842,0.371710702797,11,9,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.2,10,14,1.0,0,0.545555730954,0.545555730954,7,20,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.2,10,15,0.852430555556,5,0.856987902001,0.306937438349,11,11,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.2,10,16,1.0,0,0.898082240293,0.419622431466,11,10,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.2,10,17,1.0,0,0.952760547505,0.447695211019,11,8,3,5,"""['main\\org\\apache\\tools\\ant\\filters'"
uniform,0,0,20,0,0.537775281403,0.537775281403,1.0,0,20,20,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
uniform,0,0,20,1,0.824267712512,0.190285138463,0.7,9,21,20,5,5,"""['main\\org\\apache\\tools\\ant\\util'"
uniform,0,0,20,2,0.991818073285,0.66126374057,0.816666666667,3,21,7,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
uniform,0,0,20,3,1.0,0.666666666667,0.857142857143,0,16,21,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
uniform,0,0,20,4,0.736842104037,0.385964911765,0.708333333333,2,5,10,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend\\constantpool'"
uniform,0,0,20,5,0.865220280582,0.263290980018,0.94375,1,5,9,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
uniform,0,0,20,6,0.842605275417,0.337042110167,0.862679425837,7,21,19,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
uniform,0,0,20,7,1.0,0.5,0.833333333333,0,9,6,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
uniform,0,0,20,8,0.935199068165,0.467599534082,0.675,2,21,20,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
uniform,0,0,20,10,0.0650540925197,0.0650540925197,0.583333333333,2,15,24,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
uniform,0,0,20,11,0.762944750359,0.762944750359,1.0,0,16,27,1,5,"""['main\\org\\apache\\tools\\ant\\launch'"
uniform,0,0,20,12,0.830456942973,0.195668136262,0.742222222222,4,5,10,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
uniform,0,0,20,13,0.865078369651,0.576718913101,0.795454545455,2,19,11,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
uniform,0,0,20,14,0.493539791631,0.493539791631,0.708333333333,2,12,32,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
uniform,0,0,20,15,0.805145894352,0.212507798487,0.77683982684,7,19,15,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
uniform,0,0,20,16,0.826836719057,0.17783411626,0.871801900585,11,21,19,6,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
uniform,0,0,20,17,0.988888888834,0.217777777867,0.797619047619,1,21,21,5,5,"""['main\\org\\apache\\tools\\ant\\filters'"
randomForest,0,0,20,0,0.706582450213,0.706582450213,1.0,0,20,20,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
randomForest,0,0,20,1,0.841883039268,0.262520968573,0.7,9,21,20,5,5,"""['main\\org\\apache\\tools\\ant\\util'"
randomForest,0,0,20,2,0.994431975852,0.66295984554,0.816666666667,3,21,7,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
randomForest,0,0,20,3,1.0,0.666666666667,0.857142857143,0,16,21,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
randomForest,0,0,20,4,0.457099467239,0.305239179507,0.541666666667,2,5,10,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend\\constantpool'"
randomForest,0,0,20,5,0.940962260195,0.394960510953,1.0,0,5,9,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
randomForest,0,0,20,6,0.884329473228,0.353731789291,0.862679425837,7,21,19,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
randomForest,0,0,20,7,1.0,0.5,0.833333333333,0,9,6,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
randomForest,0,0,20,8,0.961858281963,0.480929140982,0.675,2,21,20,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
randomForest,0,0,20,10,0.330810814187,0.330810814187,0.708333333333,2,15,24,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
randomForest,0,0,20,11,0.948707928141,0.948707928141,1.0,0,16,27,1,5,"""['main\\org\\apache\\tools\\ant\\launch'"
randomForest,0,0,20,12,0.74851458905,0.249966934403,0.751428571429,2,5,10,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
randomForest,0,0,20,13,0.917340082864,0.611560055243,0.795454545455,2,19,11,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
randomForest,0,0,20,14,0.747964695928,0.747964695928,1.0,0,12,32,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
randomForest,0,0,20,15,0.738170887599,0.262799809308,0.706363636364,7,19,15,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
randomForest,0,0,20,16,0.883070141046,0.25218918469,0.793939947723,11,21,19,6,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
randomForest,0,0,20,17,0.944198894891,0.28928176818,0.797619047619,1,21,21,5,5,"""['main\\org\\apache\\tools\\ant\\filters'"
Sanity,0.6,0.0,20,0,1.0,0,0.988100071693,0.988100071693,20,20,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.0,20,1,0.7,9,0.9932347495,0.274539018891,21,20,5,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.0,20,2,0.85,3,0.999871548777,0.666581118616,21,7,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.0,20,3,0.857142857143,0,1.0,0.666666666667,16,21,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.0,20,4,0.791666666667,1,0.994524881332,0.499736383175,5,10,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend\\constantpool'"
Sanity,0.6,0.0,20,5,1.0,0,0.99605922051,0.386218289149,5,9,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.0,20,6,0.862679425837,7,0.996262529479,0.398505011792,21,19,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
Sanity,0.6,0.0,20,7,0.833333333333,0,1.0,0.5,9,6,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.0,20,8,0.675,2,0.998782484068,0.499391242034,21,20,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.0,20,10,1.0,0,0.87555889415,0.87555889415,15,24,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.0,20,11,1.0,0,0.997216187185,0.997216187185,16,27,1,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.0,20,12,0.874642857143,3,0.991723627201,0.274550217587,5,10,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.0,20,13,0.795454545455,2,0.996988988533,0.664659325689,19,11,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.0,20,14,1.0,0,0.980081138749,0.980081138749,12,32,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.0,20,15,0.869696969697,7,0.987519613072,0.307110766542,19,15,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.0,20,16,0.885690789474,11,0.995102042462,0.273321946648,21,19,6,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.0,20,17,0.797619047619,1,0.999224806199,0.275658914995,21,21,5,5,"""['main\\org\\apache\\tools\\ant\\filters'"
Sanity,0.6,0.1,20,0,1.0,0,0.86376554697,0.86376554697,20,20,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.1,20,1,0.7,9,0.93345052607,0.263604355306,21,20,5,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.1,20,2,0.85,3,0.998527507081,0.665695394935,21,7,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.1,20,3,0.857142857143,0,1.0,0.666666666667,16,21,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.1,20,4,0.791666666667,1,0.898279651835,0.472554698527,5,10,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend\\constantpool'"
Sanity,0.6,0.1,20,5,1.0,0,0.955466025861,0.374338766117,5,9,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.1,20,6,0.862679425837,7,0.96174719862,0.384698879448,21,19,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
Sanity,0.6,0.1,20,7,0.833333333333,0,1.0,0.5,9,6,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.1,20,8,0.675,2,0.986925688399,0.493462844199,21,20,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.1,20,10,0.791666666667,1,0.459333954886,0.459333954886,15,24,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.1,20,11,1.0,0,0.944426689123,0.944426689123,16,27,1,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.1,20,12,0.874642857143,3,0.918642476649,0.263383531609,5,10,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.1,20,13,0.795454545455,2,0.968760145091,0.645840096727,19,11,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.1,20,14,1.0,0,0.840194080365,0.840194080365,12,32,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.1,20,15,0.869696969697,7,0.889591780069,0.285147178772,19,15,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.1,20,16,0.885690789474,11,0.950447913116,0.263124052506,21,19,6,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.1,20,17,0.797619047619,1,0.991603053407,0.274503817052,21,21,5,5,"""['main\\org\\apache\\tools\\ant\\filters'"
Sanity,0.6,0.2,20,0,1.0,0,0.736426870468,0.736426870468,20,20,1,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.2,20,1,0.7,9,0.885099569336,0.254760860892,21,20,5,5,"""['main\\org\\apache\\tools\\ant\\util'"
Sanity,0.6,0.2,20,2,0.816666666667,3,0.997060086126,0.664744485536,21,7,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.2,20,3,0.857142857143,0,1.0,0.666666666667,16,21,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.2,20,4,0.791666666667,1,0.764727570724,0.418696995985,5,10,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend\\constantpool'"
Sanity,0.6,0.2,20,5,1.0,0,0.913511393365,0.362268957919,5,9,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.2,20,6,0.862679425837,7,0.931720781686,0.372688312674,21,19,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\depend'"
Sanity,0.6,0.2,20,7,0.833333333333,0,1.0,0.5,9,6,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
Sanity,0.6,0.2,20,8,0.675,2,0.975619510785,0.487809755392,21,20,4,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.2,20,10,0.708333333333,2,0.356905748027,0.356905748027,15,24,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.2,20,11,1.0,0,0.857594929821,0.857594929821,16,27,1,5,"""['main\\org\\apache\\tools\\ant\\launch'"
Sanity,0.6,0.2,20,12,0.874642857143,3,0.859349269105,0.253806156492,5,10,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
Sanity,0.6,0.2,20,13,0.795454545455,2,0.943565728713,0.629043819142,19,11,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.2,20,14,1.0,0,0.759899342152,0.759899342152,12,32,2,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\junit'"
Sanity,0.6,0.2,20,15,0.869696969697,7,0.823729094523,0.270375271435,19,15,5,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\cvslib'"
Sanity,0.6,0.2,20,16,0.885690789474,11,0.912430867643,0.254441903487,21,19,6,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional'"
Sanity,0.6,0.2,20,17,0.797619047619,1,0.984210526263,0.273383458897,21,21,5,5,"""['main\\org\\apache\\tools\\ant\\filters'"
uniform,0,0,30,0,0.755933983089,0.277458915263,1.0,0,30,26,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
uniform,0,0,30,1,0.776488508666,0.180629097615,0.688311688312,11,24,22,5,5,"""['main\\org\\apache\\tools\\ant\\util'"
uniform,0,0,30,2,0.996181489231,0.664120992821,0.795454545455,2,28,11,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\optional\\i18n'"
uniform,0,0,30,3,1.0,0.666666666667,0.85,0,20,30,3,5,"""['main\\org\\apache\\tools\\ant\\taskdefs\\email'"
