0,P,0.9873670046280694
8,P,0.0023979769191839265
5,P,0.0023979769191839265
17,P,0.0023979769191839265
12,P,0.0023979769191839265
13,P,0.0010116465194477241
14,P,5.59400061601546E-4
9,P,3.55255843927853E-4
1,P,3.55255843927853E-4
2,P,2.456815300552642E-4
16,P,1.8005134685527695E-4
3,4,P,1.6186344397929502E-4
4,7,P,4.046586091797695E-5
4,15,P,4.046586091797695E-5
4,18,P,2.39797694582107E-5
3,11,P,1.7071535085240656E-5
4,6,P,1.707153506852944E-5
3,10,P,1.3259852678792795E-5
7,11,P,4.2678837768639675E-6
11,15,P,4.229073241876613E-6
7,10,P,3.3149633325633883E-6
10,15,P,3.3132318960149497E-6
11,18,P,2.529116310662519E-6
10,18,P,1.964422715442546E-6
