0,P,0.9446731426026015
6,P,0.025237169357163507
7,P,0.010646930892719307
9,P,0.005887326929673036
1,4,P,0.004684649616683224
10,P,0.003738839890216509
4,8,P,0.0019763365274930254
11,P,0.0018949249666332948
1,5,P,6.94022165618407E-4
5,8,P,2.927906011436377E-4
2,8,P,1.6190149080039815E-4
3,8,P,1.1196495925391954E-4
