0,P,0.948629924189702
8,P,0.036862364752903165
16,P,0.0037766844632643676
5,20,P,0.0024882096505567876
7,P,0.0013514811864752136
17,P,0.0011162770822114375
1,P,0.0011162770822114375
12,P,9.375683068386655E-4
4,P,7.986001541684276E-4
6,P,6.884012443297578E-4
18,P,6.884012443297578E-4
9,20,P,6.220524124765283E-4
5,10,P,2.0383412692238416E-4
2,5,P,1.6665926839108935E-4
5,13,P,1.2213856724494648E-4
5,19,P,1.0775162622596096E-4
3,5,P,9.639774839828473E-5
5,14,P,7.960121838519205E-5
5,11,P,7.960096606759465E-5
5,15,P,6.777470889733443E-5
