6,P,0.2894063635208961
11,P,0.2894063635208961
21,P,0.12209331041500368
16,P,0.12209331041500368
1,P,0.06751271719352663
14,P,0.02965074335316828
4,P,0.02172998627449613
0,P,0.019341514553453537
8,P,0.013109669417770965
20,P,0.010610476617552975
13,P,0.007360847196143384
17,P,0.002865409539810853
5,12,P,0.0020603246196314235
18,P,6.684427444903627E-4
10,12,P,5.150811558875615E-4
19,P,4.245051218469829E-4
15,P,4.245051218469829E-4
9,P,2.1514837895540722E-4
5,7,P,1.9341514624867718E-4
2,P,1.6445768287871274E-4
3,P,1.0505422393616807E-4
7,10,P,4.8353786555440574E-5
