0,P,0.9933058463860928
20,P,0.00171742174626007
8,P,0.001717421740749603
6,P,5.627647576522937E-4
29,P,5.627647576522937E-4
26,P,5.627647576522937E-4
27,P,2.544328510876721E-4
19,P,2.544328510876721E-4
1,P,2.544328510876721E-4
5,7,P,1.628370249137791E-4
22,P,1.3666918622219195E-4
21,P,8.18930498931473E-5
24,P,5.2947058806651544E-5
17,P,5.2947058806651544E-5
7,23,P,4.070925489176375E-5
7,13,P,4.0709253838364376E-5
4,P,2.5853377131774216E-5
16,P,2.5853377131774216E-5
13,18,P,2.412400369295387E-5
7,12,P,2.412400369280354E-5
23,30,P,2.41240036920801E-5
28,P,1.9104010403373677E-5
11,P,1.9104010403373677E-5
10,P,1.9104010403373677E-5
2,P,1.4516213275200053E-5
9,P,1.1288700361760527E-5
3,P,8.952060059503994E-6
13,23,P,7.975012019004509E-6
25,P,5.905786579099244E-6
15,P,3.4685548761672703E-6
14,23,P,1.7648058598216571E-6
13,14,P,1.76480585926561E-6
5,18,30,P,1.6283702490128333E-6
12,18,30,P,2.4124003686539173E-7
5,14,30,P,1.0906757795556432E-7
