algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,10,0,0,0,0,0,11,1,0,0
uniform,0,0,10,1,0,0,0,0,12,2,0,0
uniform,0,0,10,2,0.8,0.4,1.0,11.0,4,2,2.0,11.0
uniform,0,0,10,3,0,0,0,0,9,2,0,0
uniform,0,0,10,4,0.735,0.385,2.0,5.0,10,2,2.0,5.0
uniform,0,0,10,5,0.85,0.306666666667,1.0,3.0,5,3,2.0,3.0
uniform,0,0,10,6,0.765,0.276666666667,6.0,9.0,8,3,2.0,9.0
uniform,0,0,10,7,1.0,0.5,0.0,9.0,6,2,2.0,9.0
uniform,0,0,10,8,0.93,0.343333333333,1.0,4.0,5,3,2.0,4.0
uniform,0,0,10,9,1.0,0.5,0.0,3.0,3,2,2.0,3.0
uniform,0,0,10,10,0.075,0.075,6.0,10.0,19,2,2.0,10.0
uniform,0,0,10,11,0.73,0.73,6.0,10.0,15,1,2.0,10.0
uniform,0,0,10,12,0.84,0.196,3.0,5.0,10,5,2.0,5.0
uniform,0,0,10,13,0.865,0.31,2.0,11.0,9,3,2.0,11.0
uniform,0,0,10,14,0,0,0,0,20,2,0,0
uniform,0,0,10,15,0,0,0,0,11,4,0,0
uniform,0,0,10,16,0,0,0,0,10,3,0,0
uniform,0,0,10,17,0.91,0.36,2.0,11.0,8,3,2.0,11.0
randomForest,0,0,10,0,0,0,0,0,11,1,0,0
randomForest,0,0,10,1,0.705,0.355,5.0,11.0,12,2,2.0,11.0
randomForest,0,0,10,2,0.99,0.495,0.0,11.0,4,2,2.0,11.0
randomForest,0,0,10,3,0,0,0,0,9,2,0,0
randomForest,0,0,10,4,0,0,0,0,10,2,0,0
randomForest,0,0,10,5,0,0,0,0,5,3,0,0
randomForest,0,0,10,6,0,0,0,0,8,3,0,0
randomForest,0,0,10,7,1.0,0.5,0.0,9.0,6,2,2.0,9.0
randomForest,0,0,10,8,0,0,0,0,5,3,0,0
randomForest,0,0,10,9,1.0,0.5,0.0,3.0,3,2,2.0,3.0
randomForest,0,0,10,10,0,0,0,0,19,2,0,0
randomForest,0,0,10,11,0.78,0.78,5.0,10.0,15,1,2.0,10.0
randomForest,0,0,10,12,0,0,0,0,10,5,0,0
randomForest,0,0,10,13,0.89,0.296666666667,1.0,11.0,9,3,2.0,11.0
randomForest,0,0,10,14,0,0,0,0,20,2,0,0
randomForest,0,0,10,15,0,0,0,0,11,4,0,0
randomForest,0,0,10,16,0,0,0,0,10,3,0,0
randomForest,0,0,10,17,0,0,0,0,8,3,0,0
0.0,0.6,0.0,10,0,0.88,0.88,0.0,11.0,11,1,2.0,11.0
0.0,0.6,0.0,10,1,0.935,0.47,1.0,11.0,12,2,2.0,11.0
0.0,0.6,0.0,10,2,0.98,0.49,0.0,11.0,4,2,2.0,11.0
0.0,0.6,0.0,10,3,0.93,0.465,0.0,9.0,9,2,2.0,9.0
0.0,0.6,0.0,10,4,0.97,0.485,0.0,5.0,10,2,2.0,5.0
0.0,0.6,0.0,10,5,0,0,0,0,5,3,0,0
0.0,0.6,0.0,10,6,0,0,0,0,8,3,0,0
0.0,0.6,0.0,10,7,1.0,0.5,0.0,9.0,6,2,2.0,9.0
0.0,0.6,0.0,10,8,0,0,0,0,5,3,0,0
0.0,0.6,0.0,10,9,1.0,0.5,0.0,3.0,3,2,2.0,3.0
0.0,0.6,0.0,10,10,0.85,0.425,0.0,10.0,19,2,2.0,10.0
0.0,0.6,0.0,10,11,0.91,0.91,0.0,10.0,15,1,2.0,10.0
0.0,0.6,0.0,10,12,0.985,0.274,2.0,5.0,10,5,2.0,5.0
0.0,0.6,0.0,10,13,1.0,0.333333333333,1.0,11.0,9,3,2.0,11.0
0.0,0.6,0.0,10,14,0.85,0.425,0.0,7.0,20,2,2.0,7.0
0.0,0.6,0.0,10,15,0.971666666667,0.3125,2.0,11.0,11,4,2.0,11.0
0.0,0.6,0.0,10,16,0,0,0,0,10,3,0,0
0.0,0.6,0.0,10,17,1.0,0.43,6.0,11.0,8,3,2.0,11.0
0.1,0.6,0.1,10,0,0.74,0.74,7.0,11.0,11,1,2.0,11.0
0.1,0.6,0.1,10,1,0.74,0.39,3.0,11.0,12,2,2.0,11.0
