2,15,P,0.627581292754642
15,29,P,0.05401314403182763
15,33,P,0.03200778906829597
15,34,P,0.032007789068295954
15,30,P,0.032007789068295954
15,32,P,0.0320077890617886
15,31,P,0.02278679514643524
15,27,P,0.02278679370163197
15,23,P,0.02278679370163197
15,26,P,0.01447111409336795
11,15,P,0.012239978908000305
10,15,P,0.012239978869439953
15,24,P,0.012239978762571331
15,28,P,0.009356141022427801
15,19,P,0.009356141022427801
8,P,0.008634905794483177
15,17,P,0.008370319412548587
15,25,P,0.008370319387653698
15,20,P,0.007572510913535201
15,18,P,0.00691359622625321
15,21,P,0.006360199042480435
15,22,P,0.005888840941965215
