0,P,0.16
1,29,P,0.11
1,18,P,0.11
5,29,P,0.03
29,60,P,0.03
29,52,P,0.03
29,38,P,0.03
29,11,P,0.03
7,P,0.02
61,60,18,P,0.02
52,18,P,0.02
50,P,0.02
5,18,P,0.02
38,18,P,0.02
29,51,P,0.02
29,36,P,0.02
27,P,0.02
23,P,0.02
2,29,P,0.02
10,P,0.02
6,P,0.01
59,P,0.01
58,P,0.01
55,P,0.01
51,18,P,0.01
43,P,0.01
40,18,P,0.01
36,18,P,0.01
3,29,P,0.01
29,48,P,0.01
29,46,P,0.01
29,40,P,0.01
29,39,P,0.01
29,32,P,0.01
29,31,P,0.01
29,13,P,0.01
28,P,0.01
20,29,P,0.01
20,18,P,0.01
2,18,P,0.01
17,P,0.01
16,P,0.01
14,29,P,0.01
12,29,P,0.01
12,60,18,P,0.0
