7,P,0.4830883925086185
3,P,0.2054300859301525
4,6,P,0.12295371134955188
6,9,P,0.12295365934143009
0,P,0.03254338000361881
1,9,P,0.008217203465649017
1,4,P,0.008217203465649017
1,8,P,0.004869453910714537
5,6,P,0.004869453910708121
4,10,P,0.0020543008705562337
9,10,P,0.0020543008705554487
8,10,P,0.0012173629057721125
2,P,0.0011246992154876287
1,5,P,3.25433801237779E-4
5,10,P,8.135845029812324E-5
