9,P,0.6656946781513484
11,18,P,0.1680879070543118
24,P,0.07020998594537879
0,P,0.07020998472339372
11,15,P,0.006656946819580678
11,16,P,0.006656946819282472
25,P,0.0033478729930739993
11,21,P,0.0016642367035080378
11,28,P,0.0016642366070317607
11,23,P,9.862143324145692E-4
11,36,P,7.020998598479283E-4
11,43,P,7.020998598472986E-4
11,35,P,7.020998537584688E-4
12,P,6.951483635979577E-4
8,11,P,5.453370829802566E-4
11,30,P,5.453370818543734E-4
11,26,P,3.771345397993695E-4
4,P,1.2104274097469698E-4
10,P,1.0298494446262985E-4
7,P,5.5318597785925674E-5
17,P,5.5318597785925674E-5
27,P,5.531859778592566E-5
33,P,3.314725735716831E-5
19,P,3.314725735716831E-5
13,P,3.314725735716831E-5
6,P,2.1430997952319085E-5
41,P,1.4655605191767081E-5
31,P,1.4655605191767081E-5
5,P,2.3904425087274023E-6
3,P,2.3904425087274023E-6
39,P,1.659276521746484E-6
2,P,1.659276521746484E-6
38,P,1.4039418642704426E-6
37,P,1.0311849312132374E-6
1,P,1.0311849312132374E-6
