0,P,0.71
12,14,P,0.11
11,14,18,P,0.04
12,7,P,0.03
11,7,18,P,0.03
12,3,P,0.02
16,18,P,0.01
12,19,P,0.01
12,16,P,0.01
12,15,P,0.01
11,3,18,P,0.01
11,17,18,P,0.01
11,18,1,P,0.0
