3,P,0.47
24,P,0.05
20,P,0.05
19,P,0.05
17,P,0.05
1,28,P,0.05
1,27,P,0.05
1,25,P,0.04
0,27,P,0.04
8,P,0.02
27,25,P,0.02
2,25,P,0.02
5,P,0.01
27,7,P,0.01
27,6,P,0.01
27,26,P,0.01
21,27,P,0.01
21,25,P,0.01
1,9,P,0.01
1,7,P,0.01
0,10,28,P,0.0
