0,P,0.6
1,2,P,0.07
1,51,P,0.02
1,45,P,0.02
1,39,P,0.02
1,17,P,0.02
8,11,2,P,0.01
6,P,0.01
38,2,P,0.01
36,P,0.01
16,2,P,0.01
13,2,P,0.01
1,55,P,0.01
1,52,P,0.01
1,44,P,0.01
1,37,P,0.01
1,19,P,0.0
