32,1,P,0.14
32,92,P,0.03
32,84,P,0.03
32,82,P,0.03
32,71,P,0.03
32,64,P,0.03
32,2,P,0.03
32,100,P,0.03
35,1,P,0.02
32,99,P,0.02
32,89,P,0.02
32,85,P,0.02
32,81,P,0.02
32,73,P,0.02
32,61,P,0.02
32,56,P,0.02
32,104,P,0.02
0,1,P,0.02
35,92,P,0.01
35,84,P,0.01
35,82,P,0.01
35,71,P,0.01
35,64,P,0.01
35,2,P,0.01
35,100,P,0.01
32,98,P,0.01
32,97,P,0.01
32,96,P,0.01
32,95,P,0.01
32,94,P,0.01
32,93,P,0.01
32,90,P,0.01
32,88,P,0.01
32,87,P,0.01
32,86,P,0.01
32,83,P,0.01
32,80,P,0.01
32,79,P,0.01
32,78,P,0.01
32,77,P,0.01
32,76,P,0.01
32,75,P,0.01
32,74,P,0.01
32,72,P,0.01
32,70,P,0.01
32,62,P,0.01
32,60,P,0.01
32,55,P,0.01
32,105,P,0.01
32,101,P,0.01
0,92,P,0.01
0,84,P,0.01
0,71,P,0.01
0,64,P,0.01
0,2,P,0.01
0,100,P,0.0
