1,P,0.64
25,24,P,0.06
19,24,P,0.06
40,P,0.02
25,20,P,0.02
22,24,P,0.02
21,24,P,0.02
9,P,0.01
6,24,P,0.01
46,24,P,0.01
42,P,0.01
39,24,P,0.01
36,24,P,0.01
3,24,P,0.01
25,47,P,0.01
25,32,P,0.01
25,26,P,0.01
23,P,0.01
17,24,P,0.01
16,24,P,0.01
15,24,P,0.01
12,P,0.01
13,24,P,0.0
