4,2,1,P,0.75
4,2,17,P,0.06
4,2,33,P,0.05
4,45,1,P,0.02
4,2,38,P,0.02
4,2,36,P,0.02
4,43,P,0.01
4,42,P,0.01
4,2,44,P,0.01
4,2,39,P,0.01
4,2,37,P,0.01
4,19,P,0.01
4,20,P,0.0
