0,P,0.75
13,44,P,0.08
14,P,0.02
13,41,P,0.02
13,28,P,0.02
13,27,P,0.02
6,P,0.01
5,P,0.01
36,P,0.01
34,P,0.01
3,P,0.01
18,44,P,0.01
13,21,P,0.01
1,44,P,0.01
1,17,P,0.0
