1,P,0.7578883040322164
3,4,P,0.07578883089198397
3,22,P,0.07578883074518597
21,P,0.0620862059208297
3,28,P,0.01894720774459523
3,23,P,0.007993353234135827
3,20,P,0.0015072674310528296
