24,P,0.4307832883845228
0,17,P,0.26277780791757943
3,17,P,0.2627778078183813
26,P,0.0352897647418461
17,49,P,0.0010769582291656147
17,18,P,0.0010769582291452404
17,51,P,0.0010769582291452354
17,52,P,0.001076958227162522
17,50,P,6.381974691236495E-4
17,19,P,6.381974691150357E-4
8,17,P,4.5427135400510644E-4
17,20,P,3.528976725298228E-4
17,55,P,3.528976725297728E-4
13,17,P,2.885369055348214E-4
16,17,P,2.8853690553480886E-4
12,17,P,2.4405070841461432E-4
17,54,P,2.1145854246874403E-4
7,17,P,1.865503900053175E-4
6,17,P,1.6689427257009635E-4
17,25,P,1.509869156746189E-4
17,56,P,7.73131379047274E-5
28,P,1.270880764069302E-5
