0,P,0.9313695007134942
17,P,0.032188130017997175
1,13,P,0.026776873240654368
5,P,0.0013661452042858194
20,P,0.0013661452042858194
16,P,0.0013661452042858194
10,P,0.0013661452042858194
1,2,P,0.001060470227500219
3,P,5.763425118563222E-4
11,P,5.763425118563222E-4
15,P,3.186943566138334E-4
1,9,P,2.6511755683816205E-4
1,7,P,2.6511755683816205E-4
1,6,P,2.6511755683816205E-4
1,18,P,2.6511755683816205E-4
8,P,2.0239188442302208E-4
1,14,P,1.5710670023783065E-4
1,4,P,1.1184646916285128E-4
1,19,P,8.687371676521045E-5
2,22,P,2.3053700554050664E-5
2,12,P,1.3661452194611972E-5
2,21,P,1.366145219460626E-5
