0,P,0.58
24,P,0.06
22,P,0.06
2,3,P,0.06
23,1,P,0.04
2,23,P,0.04
11,P,0.02
9,23,P,0.01
23,19,P,0.01
23,18,P,0.01
21,3,P,0.01
21,23,P,0.01
2,20,P,0.01
2,13,P,0.01
15,P,0.01
10,P,0.01
12,P,0.0
