2,P,0.84
3,4,P,0.03
7,P,0.01
3,9,P,0.01
3,19,P,0.01
3,16,20,P,0.01
28,P,0.01
17,P,0.01
15,P,0.01
14,P,0.01
13,P,0.01
12,P,0.0
