0,P,0.8957492490885695
6,P,0.09447355379488999
2,9,P,0.008957492541277128
12,P,4.924433571205986E-4
7,9,P,8.868804497135578E-5
7,8,P,8.86880449673971E-5
4,P,7.44359149227114E-5
1,8,10,P,2.2393731243570792E-5
9,10,P,2.2172011240398444E-5
5,7,P,1.3138969623368774E-5
3,7,P,5.024424041801551E-6
1,5,10,P,3.3175897837071693E-6
1,8,11,P,2.8598616856586513E-6
9,11,P,2.837982188886704E-6
5,10,P,1.385750702406863E-6
1,3,10,P,1.2686631178363023E-6
1,5,11,P,4.183670485487305E-7
3,10,P,2.466020891048797E-7
5,11,P,1.7737388674857997E-7
1,3,11,P,1.6215375253882978E-7
3,11,P,3.156874104074051E-8
3,8,10,P,1.2560959947139901E-8
3,8,11,P,1.6031754889553596E-9
