0,P,0.9907385302291544
17,P,0.002406165202300482
1,P,0.002406165202300482
9,P,0.0010151009514102864
14,P,0.0010151009514102864
4,P,5.61310224307103E-4
16,P,3.564689229219085E-4
15,P,3.564689229219085E-4
12,P,2.465204496914405E-4
5,P,1.8066616153167083E-4
18,P,1.8066616153167083E-4
10,P,1.8066616153167083E-4
6,7,P,1.6241615309626773E-4
6,11,P,4.060403826841664E-5
7,8,P,4.060403819695772E-5
7,19,P,4.060403819695772E-5
7,13,P,1.712982860807814E-5
2,7,P,1.3305131149763339E-5
3,7,P,1.0878567650069594E-5
8,11,P,1.0151009569716618E-5
11,19,P,1.0151009569716486E-5
11,13,P,4.282457161592484E-6
2,11,P,3.3245454664614763E-6
3,11,P,2.7196420523442264E-6
