1,P,0.8896540359648594
3,4,P,0.06431761181745517
0,4,5,P,0.03923374320667027
2,4,5,P,0.0033766746145391918
3,6,P,0.0020581380143518567
0,5,6,P,0.0012517445926441427
2,5,6,P,1.0805178947998941E-4
