0,P,0.9802122957772508
8,10,P,0.009802123032279826
5,P,0.008226926086720274
2,P,7.950395005346172E-4
4,P,7.243139506829099E-4
3,9,10,P,9.802123002298024E-5
1,10,P,9.705072300659338E-5
1,6,P,2.4262680771457675E-5
6,10,P,1.4377884901777115E-5
1,7,P,4.763927676383852E-6
7,10,P,8.252061524164934E-7
