0,P,0.9983620519070763
3,P,3.592118752534102E-4
1,P,3.5921187450955533E-4
7,P,2.48417371972074E-4
10,P,2.48417371972074E-4
2,4,P,1.6366591075300054E-4
4,13,P,4.09164776105476E-5
2,8,P,4.09164776105476E-5
2,6,P,4.09164776105476E-5
4,12,P,2.4246801572598622E-5
4,11,P,2.4246801572598622E-5
2,9,P,1.7261638985644537E-5
2,5,P,1.7261638985625747E-5
8,13,P,1.0229119423270865E-5
6,13,P,1.0229119423270865E-5
6,11,P,6.061700398279945E-6
8,12,P,6.061700398279939E-6
6,12,P,6.061700398279939E-6
8,11,P,6.061700398279936E-6
5,13,P,4.276167037823624E-6
9,13,P,4.276167037823531E-6
