0,1,P,0.9823880385883865
0,26,P,0.002385884739508302
0,44,P,0.002385884739508297
0,28,P,0.0023858847385459553
0,17,P,0.0016985448978245018
0,21,P,0.0016985448978245011
0,24,P,9.123772611851715E-4
0,32,P,7.905322946411397E-4
0,38,P,6.23929926625226E-4
0,40,P,5.644606811727851E-4
0,34,P,5.644606808226971E-4
0,6,P,5.153446854581702E-4
0,35,P,4.7409415902908736E-4
0,45,P,4.7409415787081716E-4
0,11,P,4.389593506215545E-4
0,29,P,4.0867384691351373E-4
0,3,P,4.086738468098016E-4
0,14,P,3.82298287555968E-4
0,39,P,2.7558704780800266E-4
20,P,2.2158522750440564E-4
10,P,1.1889967088390686E-6
4,P,9.569476747776133E-7
