0,P,0.9974349786340845
1,P,0.0017245609990306898
5,7,P,1.635139318586058E-4
5,6,P,1.6351393185622286E-4
3,7,P,1.635139318434874E-4
10,P,1.3723731450432174E-4
9,P,8.223347599094028E-5
2,5,P,4.087848296165598E-5
5,8,P,4.0878482609602594E-5
5,11,P,2.4224286200916265E-5
3,8,P,2.422428619713578E-5
3,4,11,P,2.42242861971715E-7
