0,99,P,0.09090037791794088
0,85,P,0.09090037789946026
0,29,P,0.06471325732410921
0,102,P,0.06259886376797494
0,40,P,0.05026427297040896
0,140,P,0.05026427297040896
0,48,P,0.043830182223799204
0,93,P,0.034760873680742876
0,146,P,0.03476087345325726
0,139,P,0.030118673861914996
0,88,P,0.03011867386155885
0,117,P,0.0265709310483929
0,50,P,0.026570930705651027
0,97,P,0.023769693264960423
0,134,P,0.02150551883088553
0,87,P,0.021505518829024402
0,141,P,0.021505518829024402
0,98,P,0.02150551882880816
23,P,0.02099528726941056
0,137,P,0.019634237755736413
0,144,P,0.01959535807415535
0,116,P,0.018062622468702907
0,53,P,0.014565260121078857
0,61,P,0.013682228031500517
0,147,P,0.013682210495594132
0,66,P,0.012721245512305822
0,44,P,0.011011780344209129
0,106,P,0.011011708866767762
0,52,P,0.011011626585595295
0,130,P,0.010032594286322886
0,125,P,0.010032586804534447
0,120,P,0.009604031068528807
0,145,P,0.008849291337621011
0,143,P,0.008849291337621011
0,8,P,0.0060750252568935
0,30,P,0.0022663556569228974
0,1,P,0.0015187563140639409
0,159,P,9.000037417617909E-4
0,86,P,9.000037417617905E-4
0,46,P,9.000037417617905E-4
0,153,P,9.000037417617905E-4
0,142,P,9.000037417617905E-4
0,121,P,9.000037417617905E-4
0,5,P,9.000037415788144E-4
0,14,P,9.000037401261974E-4
0,57,P,8.302072557387847E-4
0,43,P,6.407253200406851E-4
0,39,P,6.407253144882724E-4
0,34,P,6.407253144882724E-4
0,115,P,6.407253144882721E-4
0,154,P,6.407253144882712E-4
0,13,P,6.407253144882712E-4
0,27,P,6.407253081315372E-4
22,P,6.34381504639338E-4
0,110,P,4.976660689385659E-4
0,101,P,4.976660689385659E-4
0,47,P,4.781876300196575E-4
0,28,P,4.069027333565615E-4
0,16,P,4.0690273316045325E-4
0,11,P,4.069027324504676E-4
0,109,P,4.0690273242154063E-4
0,38,P,4.069027224501244E-4
0,100,P,3.4416706643083635E-4
0,37,P,3.441670661541476E-4
0,51,P,3.441670661461483E-4
0,92,P,3.4416706614596906E-4
0,118,P,3.4416706614596906E-4
0,18,P,3.4416706496101995E-4
0,160,P,3.4416706389324745E-4
0,95,P,3.4416706076819233E-4
0,91,P,3.4416706076819233E-4
0,96,P,2.982046917030519E-4
0,65,P,2.982046917030519E-4
0,111,P,2.982046917021287E-4
0,104,P,2.982046917003742E-4
0,108,P,2.9820469156208965E-4
0,64,P,2.630785252911153E-4
0,84,P,2.630785252886147E-4
0,107,P,2.3534349771439476E-4
0,73,P,2.3534349769998263E-4
0,124,P,2.3534349768760082E-4
0,105,P,2.1292592907185012E-4
0,35,P,2.1292592901866862E-4
0,149,P,2.1292592491185E-4
0,114,P,2.1292592439487294E-4
4,P,2.0787413138030256E-4
0,54,P,1.943983936220367E-4
0,94,P,1.9439839360269496E-4
0,71,P,1.9439839309059477E-4
0,150,P,1.9439839309059477E-4
0,55,P,1.788378327618833E-4
0,151,P,1.7883782251670955E-4
0,70,P,1.655843040083243E-4
0,132,P,1.6558430348752445E-4
0,131,P,1.5415999751635645E-4
0,123,P,1.5415999751635645E-4
0,89,P,1.5415999604283465E-4
0,112,P,1.5415999448379678E-4
0,69,P,1.541599926345355E-4
0,72,P,1.4421059512076094E-4
0,78,P,1.4421051273815725E-4
0,128,P,1.4421051273815725E-4
0,62,P,1.4421049857730482E-4
0,135,P,1.4421047888979642E-4
0,103,P,1.354676136557162E-4
0,33,P,1.354675887812367E-4
0,90,P,1.3546757785763732E-4
0,138,P,1.277243901335712E-4
0,36,P,1.277241686655943E-4
0,152,P,1.2772371128245147E-4
0,129,P,1.2772334851712672E-4
0,58,P,1.208181779950274E-4
0,68,P,1.2081794970934404E-4
0,77,P,1.1462111326524751E-4
0,42,P,1.1462108810391795E-4
0,83,P,1.0902682046304715E-4
0,126,P,1.0902653884514438E-4
0,63,P,1.0902583831246101E-4
0,113,P,1.0395401964554698E-4
0,56,P,9.933265887414547E-5
0,148,P,9.933265887414547E-5
0,127,P,9.933254261915294E-5
0,45,P,9.933230939970005E-5
0,122,P,9.508740534284663E-5
0,119,P,9.508740534284663E-5
0,41,P,9.508369035279622E-5
0,9,P,9.508329779899324E-5
2,P,9.398244505414108E-5
0,80,P,9.120372319247616E-5
0,67,P,9.119647116397017E-5
0,59,P,9.119594198476375E-5
0,133,P,9.119594198476375E-5
0,74,P,8.762358353197342E-5
0,31,P,8.758733731602028E-5
0,82,P,8.42328170040969E-5
0,76,P,8.125548127497995E-5
0,79,P,8.125093151063354E-5
0,32,P,8.125068038513992E-5
0,75,P,8.124955681897547E-5
0,81,P,7.83581336876083E-5
0,60,P,7.83581336876083E-5
0,49,P,7.566981292616712E-5
0,136,P,7.56243658847214E-5
157,P,5.048288469752433E-5
19,P,5.048288469752432E-5
155,P,5.048288469752432E-5
12,P,1.9557592597820047E-5
3,P,1.3374475432865243E-5
156,P,5.3620010572478465E-6
