algorithm,pBug,pValid,times,index,precision_avg,recall_avg,steps,tests_avg,files_avg,bugged_avg,initials,tests
uniform,0,0,10,0,0.655,0.345,8.0,10.0,16,2,2.0,10.0
uniform,0,0,10,1,0,0,0,0,11,3,0,0
uniform,0,0,10,2,0,0,0,0,7,2,0,0
uniform,0,0,10,3,0,0,0,0,10,2,0,0
uniform,0,0,10,4,0,0,0,0,6,2,0,0
uniform,0,0,10,5,0,0,0,0,9,3,0,0
uniform,0,0,10,6,0,0,0,0,9,3,0,0
uniform,0,0,10,7,0.35,0.35,7.0,9.0,8,2,2.0,9.0
uniform,0,0,10,8,0.685,0.36,9.0,11.0,11,2,2.0,11.0
uniform,0,0,10,9,0,0,0,0,12,3,0,0
uniform,0,0,10,10,0.565,0.565,9.0,11.0,16,2,2.0,11.0
uniform,0,0,10,11,0,0,0,0,5,2,0,0
uniform,0,0,10,12,0,0,0,0,10,3,0,0
uniform,0,0,10,13,0,0,0,0,7,2,0,0
uniform,0,0,10,14,0.705,0.37,9.0,11.0,9,2,2.0,11.0
uniform,0,0,10,15,0,0,0,0,10,2,0,0
uniform,0,0,10,16,0.61,0.61,9.0,11.0,13,1,2.0,11.0
randomForest,0,0,10,0,0,0,0,0,16,2,0,0
randomForest,0,0,10,1,0,0,0,0,11,3,0,0
randomForest,0,0,10,2,0,0,0,0,7,2,0,0
randomForest,0,0,10,3,0,0,0,0,10,2,0,0
randomForest,0,0,10,4,0,0,0,0,6,2,0,0
randomForest,0,0,10,5,0,0,0,0,9,3,0,0
randomForest,0,0,10,6,0.98,0.493333333333,9.0,11.0,9,3,2.0,11.0
randomForest,0,0,10,7,0,0,0,0,8,2,0,0
randomForest,0,0,10,8,0.75,0.5,9.0,11.0,11,2,2.0,11.0
randomForest,0,0,10,9,0,0,0,0,12,3,0,0
randomForest,0,0,10,10,0.825,0.825,9.0,11.0,16,2,2.0,11.0
randomForest,0,0,10,11,0.78,0.5,4.0,6.0,5,2,2.0,6.0
randomForest,0,0,10,12,0,0,0,0,10,3,0,0
randomForest,0,0,10,13,0,0,0,0,7,2,0,0
randomForest,0,0,10,14,0.735,0.49,9.0,11.0,9,2,2.0,11.0
randomForest,0,0,10,15,0,0,0,0,10,2,0,0
randomForest,0,0,10,16,0,0,0,0,13,1,0,0
0.0,0.6,0.0,10,0,0,0,0,0,16,2,0,0
0.0,0.6,0.0,10,1,0,0,0,0,11,3,0,0
0.0,0.6,0.0,10,2,0,0,0,0,7,2,0,0
0.0,0.6,0.0,10,3,0,0,0,0,10,2,0,0
0.0,0.6,0.0,10,4,0,0,0,0,6,2,0,0
0.0,0.6,0.0,10,5,1.0,0.46,9.0,11.0,9,3,2.0,11.0
0.0,0.6,0.0,10,6,0.99,0.48,9.0,11.0,9,3,2.0,11.0
0.0,0.6,0.0,10,7,0,0,0,0,8,2,0,0
0.0,0.6,0.0,10,8,0,0,0,0,11,2,0,0
0.0,0.6,0.0,10,9,0,0,0,0,12,3,0,0
0.0,0.6,0.0,10,10,0,0,0,0,16,2,0,0
0.0,0.6,0.0,10,11,0,0,0,0,5,2,0,0
0.0,0.6,0.0,10,12,1.0,0.46,9.0,11.0,10,3,2.0,11.0
0.0,0.6,0.0,10,13,0,0,0,0,7,2,0,0
0.0,0.6,0.0,10,14,0,0,0,0,9,2,0,0
0.0,0.6,0.0,10,15,0,0,0,0,10,2,0,0
0.0,0.6,0.0,10,16,0,0,0,0,13,1,0,0
0.1,0.6,0.1,10,0,0,0,0,0,16,2,0,0
0.1,0.6,0.1,10,1,0,0,0,0,11,3,0,0
0.1,0.6,0.1,10,2,0,0,0,0,7,2,0,0
0.1,0.6,0.1,10,3,0,0,0,0,10,2,0,0
0.1,0.6,0.1,10,4,0,0,0,0,6,2,0,0
0.1,0.6,0.1,10,5,0.97,0.463333333333,9.0,11.0,9,3,2.0,11.0
0.1,0.6,0.1,10,6,0.97,0.44,9.0,11.0,9,3,2.0,11.0
0.1,0.6,0.1,10,7,0,0,0,0,8,2,0,0
0.1,0.6,0.1,10,8,0,0,0,0,11,2,0,0
0.1,0.6,0.1,10,9,0.945,0.443333333333,7.0,9.0,12,3,2.0,9.0
0.1,0.6,0.1,10,10,0,0,0,0,16,2,0,0
0.1,0.6,0.1,10,11,0,0,0,0,5,2,0,0
0.1,0.6,0.1,10,12,0.955,0.446666666667,9.0,11.0,10,3,2.0,11.0
0.1,0.6,0.1,10,13,0,0,0,0,7,2,0,0
0.1,0.6,0.1,10,14,0,0,0,0,9,2,0,0
0.1,0.6,0.1,10,15,0,0,0,0,10,2,0,0
0.1,0.6,0.1,10,16,0,0,0,0,13,1,0,0
0.2,0.6,0.2,10,0,0.745,0.42,8.0,10.0,16,2,2.0,10.0
0.2,0.6,0.2,10,1,0,0,0,0,11,3,0,0
0.2,0.6,0.2,10,2,0,0,0,0,7,2,0,0
0.2,0.6,0.2,10,3,0,0,0,0,10,2,0,0
0.2,0.6,0.2,10,4,0,0,0,0,6,2,0,0
0.2,0.6,0.2,10,5,0.945,0.446666666667,9.0,11.0,9,3,2.0,11.0
0.2,0.6,0.2,10,6,0.95,0.436666666667,9.0,11.0,9,3,2.0,11.0
0.2,0.6,0.2,10,7,0,0,0,0,8,2,0,0
0.2,0.6,0.2,10,8,0,0,0,0,11,2,0,0
0.2,0.6,0.2,10,9,0.868333333333,0.38,7.0,9.0,12,3,2.0,9.0
0.2,0.6,0.2,10,10,0.795,0.795,9.0,11.0,16,2,2.0,11.0
0.2,0.6,0.2,10,11,0,0,0,0,5,2,0,0
0.2,0.6,0.2,10,12,0.905,0.426666666667,9.0,11.0,10,3,2.0,11.0
0.2,0.6,0.2,10,13,0,0,0,0,7,2,0,0
0.2,0.6,0.2,10,14,0,0,0,0,9,2,0,0
0.2,0.6,0.2,10,15,0,0,0,0,10,2,0,0
0.2,0.6,0.2,10,16,0,0,0,0,13,1,0,0
