1,P,0.71
52,P,0.01
48,P,0.01
46,P,0.01
43,P,0.01
42,P,0.01
41,P,0.01
37,40,P,0.01
36,40,P,0.01
35,60,P,0.01
35,57,P,0.01
35,55,P,0.01
35,51,P,0.01
35,47,P,0.01
35,45,P,0.01
35,40,P,0.01
35,39,P,0.01
35,22,P,0.01
28,40,P,0.01
15,P,0.0
