0,P,0.92
8,P,0.01
7,P,0.01
6,2,P,0.01
6,1,P,0.01
5,P,0.01
4,2,P,0.01
4,1,P,0.01
10,2,P,0.01
10,1,P,0.01
10,11,P,0.0
