0,1,P,0.41
1,25,P,0.34
1,19,P,0.05
26,25,2,P,0.02
26,25,7,P,0.01
26,25,6,P,0.01
26,25,29,P,0.01
26,25,14,P,0.01
26,25,11,P,0.01
26,25,10,P,0.01
26,19,P,0.01
26,13,25,P,0.01
0,26,7,P,0.01
0,26,29,P,0.01
0,26,2,P,0.01
0,26,14,P,0.01
0,26,11,P,0.01
0,26,10,P,0.0
