0,P,0.65
7,4,P,0.05
5,2,P,0.05
3,2,P,0.05
7,2,P,0.04
5,7,P,0.04
5,6,P,0.03
15,P,0.02
10,P,0.02
7,11,P,0.01
5,11,P,0.01
3,4,6,P,0.01
14,2,P,0.01
1,P,0.0
