0,P,0.39
116,78,P,0.12
79,78,P,0.09
116,80,9,P,0.02
116,95,80,P,0.01
116,85,80,P,0.01
116,80,93,P,0.01
116,80,92,P,0.01
116,80,83,P,0.01
116,80,81,P,0.01
116,80,77,P,0.01
116,80,64,P,0.01
116,80,60,P,0.01
116,80,53,P,0.01
116,80,51,P,0.01
116,80,41,P,0.01
116,80,33,P,0.01
116,80,31,P,0.01
116,80,22,P,0.01
116,80,21,P,0.01
116,80,20,P,0.01
116,80,114,P,0.01
116,80,104,P,0.01
116,80,10,P,0.01
116,80,1,P,0.01
116,28,9,P,0.01
116,100,80,P,0.0
