18,P,0.76
0,11,P,0.05
3,P,0.03
23,P,0.03
0,1,P,0.02
9,11,P,0.01
8,11,P,0.01
7,P,0.01
5,11,P,0.01
17,P,0.01
14,P,0.01
12,11,P,0.01
10,P,0.01
0,19,P,0.01
12,1,P,0.0
