0,2,1,P,0.76
0,12,1,P,0.04
14,1,P,0.03
12,1,P,0.03
0,2,11,P,0.03
0,14,1,P,0.03
0,13,1,P,0.03
2,8,1,P,0.01
2,7,1,P,0.01
13,1,P,0.01
0,12,11,P,0.0
