13,P,0.57
14,12,P,0.07
0,3,P,0.07
0,1,P,0.06
15,3,P,0.05
0,14,P,0.05
14,3,P,0.04
14,9,P,0.02
8,P,0.01
7,3,P,0.01
7,14,P,0.01
5,3,P,0.01
5,14,P,0.01
15,12,1,P,0.01
14,11,P,0.01
0,10,P,0.01
0,16,P,0.0
